City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
260,Port Moresby,PG,2021-11-26 00:47:24,-9.4431,147.1797,89.02,66,40,11.5,haze
261,Bengkulu,ID,2021-11-26 00:47:24,-3.8004,102.2655,81.81,72,37,2.98,scattered clouds
262,Khani,GE,2021-11-26 00:47:25,41.9563,42.9566,40.57,89,99,4.38,light rain
263,Ngunguru,NZ,2021-11-26 00:47:25,-35.6167,174.5,65.95,66,6,9.98,clear sky
264,Jalu,LY,2021-11-26 00:39:16,29.0331,21.5482,70.11,27,4,16.46,clear sky
265,Chase,CA,2021-11-26 00:43:11,50.8165,-119.6857,42.55,96,100,3.98,overcast clouds
266,Mount Gambier,AU,2021-11-26 00:37:53,-37.8333,140.7667,55.31,71,90,23.02,overcast clouds
267,Toamasina,MG,2021-11-26 00:47:27,-18.1667,49.3833,73.4,94,75,6.91,broken clouds
268,Ballina,AU,2021-11-26 00:47:27,-28.8667,153.5667,78.98,84,100,16.08,overcast clouds
269,Caravelas,BR,2021-11-26 00:48:28,-17.7125,-39.2481,71.49,80,5,5.82,clear sky
270,Yining,CN,2021-11-26 00:48:28,29.0361,114.5636,54.18,57,11,0.83,few clouds
271,Sinnamary,GF,2021-11-26 00:48:29,5.3833,-52.95,78.55,85,91,5.23,overcast clouds
272,Thinadhoo,MV,2021-11-26 00:48:29,0.5333,72.9333,81.18,69,99,13.11,overcast clouds
273,Yenagoa,NG,2021-11-26 00:48:30,4.9247,6.2642,75.43,93,40,3.29,scattered clouds
274,Ko Samui,TH,2021-11-26 00:48:30,9.5357,99.9357,80.44,75,100,6.55,overcast clouds
275,Salekhard,RU,2021-11-26 00:48:31,66.53,66.6019,-4.02,91,41,6.15,scattered clouds
276,Kamenka,RU,2021-11-26 00:48:31,51.3223,42.7678,29.75,92,15,9.01,few clouds
277,Jilib,SO,2021-11-26 00:48:31,0.4883,42.7854,76.48,93,88,3.71,overcast clouds
278,Alannay,PH,2021-11-26 00:48:32,18.0574,121.5776,73.17,97,100,0.18,overcast clouds
279,Bethanien,NA,2021-11-26 00:48:32,-26.502,17.1583,64.51,48,97,6.49,overcast clouds
280,Ahuimanu,US,2021-11-26 00:48:33,21.4447,-157.8378,87.51,61,75,9.22,broken clouds
281,Aguimes,ES,2021-11-26 00:48:33,27.9054,-15.4461,63.23,74,75,0.0,broken clouds
282,Sakleshpur,IN,2021-11-26 00:48:34,12.9667,75.7833,64.09,92,100,8.08,overcast clouds
283,Faya,SA,2021-11-26 00:39:10,18.3851,42.4509,55.51,74,3,1.12,clear sky
284,San Pedro Del Parana,PY,2021-11-26 00:48:35,-26.8333,-56.2,74.95,99,100,4.76,overcast clouds
285,Jauja,PE,2021-11-26 00:48:35,-11.7758,-75.4966,51.67,79,91,4.88,overcast clouds
286,Perbaungan,ID,2021-11-26 00:48:36,3.5679,98.956,75.31,96,100,2.44,overcast clouds
287,Chino Valley,US,2021-11-26 00:48:36,34.7575,-112.4538,52.81,28,1,1.99,clear sky
288,Chicama,PE,2021-11-26 00:48:37,-7.8447,-79.1469,63.14,84,84,6.24,broken clouds
289,Amalapuram,IN,2021-11-26 00:48:37,16.5833,82.0167,79.18,92,31,4.32,scattered clouds
290,Morag,PL,2021-11-26 00:48:38,53.9171,19.926,36.66,84,100,14.41,overcast clouds
291,Ancud,CL,2021-11-26 00:48:38,-41.8697,-73.8203,51.42,79,100,4.9,overcast clouds
292,Rauma,FI,2021-11-26 00:48:39,61.1272,21.5113,30.24,73,59,14.67,broken clouds
293,Klaksvik,FO,2021-11-26 00:48:39,62.2266,-6.589,36.52,73,93,37.69,overcast clouds
294,Chapais,CA,2021-11-26 00:47:45,49.7834,-74.8492,28.18,99,100,2.86,light snow
295,San Cristobal,VE,2021-11-26 00:48:40,7.7669,-72.225,71.78,97,99,1.72,overcast clouds
296,Changde,CN,2021-11-26 00:48:40,29.0464,111.6783,56.88,62,89,2.44,overcast clouds
297,Chokurdakh,RU,2021-11-26 00:48:41,70.6333,147.9167,-30.59,100,34,4.14,scattered clouds
298,Alofi,NU,2021-11-26 00:48:41,-19.0595,-169.9187,76.89,88,75,10.36,light intensity shower rain
299,Anadyr,RU,2021-11-26 00:48:42,64.75,177.4833,-5.3,77,20,8.95,few clouds
300,Vila Do Maio,CV,2021-11-26 00:48:42,15.1333,-23.2167,77.79,78,100,13.58,overcast clouds
301,Port Hedland,AU,2021-11-26 00:48:43,-20.3167,118.5667,91.45,21,57,18.41,broken clouds
302,Kirakira,SB,2021-11-26 00:48:43,-10.4544,161.9205,84.06,76,100,4.94,overcast clouds
303,Naro,IT,2021-11-26 00:48:44,37.2935,13.7936,52.23,86,1,6.64,clear sky
304,Tiksi,RU,2021-11-26 00:48:44,71.6872,128.8694,2.3,79,100,5.46,overcast clouds
305,Porto Walter,BR,2021-11-26 00:48:45,-8.2686,-72.7439,78.82,73,89,2.82,overcast clouds
306,Devonport,AU,2021-11-26 00:48:45,-41.1667,146.35,62.1,44,81,2.39,broken clouds
307,Rio Grande,BR,2021-11-26 00:44:48,-32.035,-52.0986,68.34,95,100,10.29,overcast clouds
308,Provideniya,RU,2021-11-26 00:39:17,64.3833,-173.3,3.31,60,0,6.71,clear sky
309,Conceicao Do Araguaia,BR,2021-11-26 00:48:46,-8.2578,-49.2647,75.2,91,100,1.32,overcast clouds
310,Emba,KZ,2021-11-26 00:48:46,48.8264,58.1442,17.78,90,84,8.88,broken clouds
311,Sabang,ID,2021-11-26 00:48:47,5.8933,95.3214,81.18,70,98,1.86,overcast clouds
312,Lata,PT,2021-11-26 00:48:48,40.1629,-8.3327,43.05,88,11,4.52,few clouds
313,Espanola,US,2021-11-26 00:48:48,35.9911,-106.0806,44.58,43,0,0.85,clear sky
314,Tampere,FI,2021-11-26 00:48:48,61.4991,23.7871,30.31,93,75,4.61,broken clouds
315,Madison,US,2021-11-26 00:48:49,34.7334,-86.5667,55.78,92,90,3.0,light rain
316,Saltpond,GH,2021-11-26 00:49:49,5.2091,-1.0606,80.19,84,4,7.36,clear sky
317,Erdenet,MN,2021-11-26 00:49:50,49.0333,104.0833,17.33,77,100,5.95,overcast clouds
318,Norman Wells,CA,2021-11-26 00:49:50,65.282,-126.8329,-16.56,69,90,6.91,light snow
319,Boddam,GB,2021-11-26 00:49:51,57.4667,-1.7833,43.38,82,100,24.36,light rain
320,Sao Joao Da Barra,BR,2021-11-26 00:46:57,-21.6403,-41.0511,72.54,80,68,10.69,broken clouds
321,Jatiroto,ID,2021-11-26 00:49:51,-7.8833,111.1167,80.6,76,94,6.17,light rain
322,Touros,BR,2021-11-26 00:49:52,-5.1989,-35.4608,81.5,79,8,11.27,clear sky
323,Santa Cruz,BO,2021-11-26 00:46:58,-17.8,-63.1667,74.66,88,75,13.8,broken clouds
324,Galle,LK,2021-11-26 00:49:53,6.0367,80.217,78.3,85,62,7.58,broken clouds
325,Novonikolayevskiy,RU,2021-11-26 00:49:53,50.9738,42.3649,29.79,86,14,8.41,few clouds
326,Belmonte,BR,2021-11-26 00:49:54,-15.8631,-38.8828,75.7,80,2,8.25,clear sky
327,Kailua,US,2021-11-26 00:49:54,21.4022,-157.7394,87.78,65,75,9.22,broken clouds
328,Mantua,IT,2021-11-26 00:49:55,45.1667,10.7833,49.44,92,100,5.99,overcast clouds
329,Vila Velha,BR,2021-11-26 00:49:55,-20.3297,-40.2925,73.94,85,75,3.44,broken clouds
330,West Richland,US,2021-11-26 00:49:56,46.3043,-119.3614,51.04,75,40,1.01,scattered clouds
331,Mindelo,CV,2021-11-26 00:49:56,16.8901,-24.9804,75.92,79,100,12.59,overcast clouds
332,Yamada,JP,2021-11-26 00:49:57,39.4667,141.95,44.33,60,26,12.71,scattered clouds
333,Yukamenskoye,RU,2021-11-26 00:49:57,57.8865,52.2416,10.67,99,97,7.16,overcast clouds
334,Muniz Freire,BR,2021-11-26 00:49:58,-20.4642,-41.4131,65.08,97,73,2.53,broken clouds
335,Noumea,NC,2021-11-26 00:46:40,-22.2763,166.4572,82.99,99,45,10.94,scattered clouds
336,Lubango,AO,2021-11-26 00:49:58,-14.9172,13.4925,58.82,38,90,5.37,overcast clouds
337,Yerbogachen,RU,2021-11-26 00:49:59,61.2767,108.0108,7.74,99,100,3.38,overcast clouds
338,Rivadavia,AR,2021-11-26 00:49:59,-33.1905,-68.4608,81.07,25,0,14.54,clear sky
339,Vestmanna,FO,2021-11-26 00:50:00,62.1564,-7.1664,34.72,75,90,29.93,light rain
340,Mogadishu,SO,2021-11-26 00:49:52,2.0371,45.3438,80.74,81,99,16.02,light rain
341,Itarema,BR,2021-11-26 00:50:00,-2.9248,-39.9167,80.83,76,71,13.8,broken clouds
342,Oktyabrskoye,RU,2021-11-26 00:50:01,43.0645,44.7417,28.54,92,100,2.24,overcast clouds
343,Aykhal,RU,2021-11-26 00:50:01,66.0,111.5,-1.19,98,100,7.09,overcast clouds
344,Chake Chake,TZ,2021-11-26 00:50:02,-5.2459,39.7666,79.88,80,95,7.16,overcast clouds
345,Pindiga,NG,2021-11-26 00:50:02,9.9833,10.9333,72.28,19,9,7.38,clear sky
346,Kabalo,CD,2021-11-26 00:50:03,-6.05,26.9167,68.14,98,100,2.44,overcast clouds
347,Tomatlan,MX,2021-11-26 00:50:03,19.9333,-105.25,71.98,70,24,1.54,few clouds
348,Gazalkent,UZ,2021-11-26 00:50:04,41.5581,69.7708,35.96,98,100,4.21,overcast clouds
349,Dongsheng,CN,2021-11-26 00:50:04,39.8161,109.9776,29.68,38,0,2.89,clear sky
350,Manokwari,ID,2021-11-26 00:50:05,-0.8667,134.0833,84.0,69,77,3.94,broken clouds
351,Quatre Cocos,MU,2021-11-26 00:50:05,-20.2078,57.7625,73.51,79,0,3.62,clear sky
352,Hasaki,JP,2021-11-26 00:50:06,35.7333,140.8333,55.29,56,2,7.11,clear sky
353,Eagle Pass,US,2021-11-26 00:50:06,28.7091,-100.4995,64.27,28,100,13.04,overcast clouds
354,Guaratinga,BR,2021-11-26 00:50:07,-16.5667,-39.5667,74.07,95,8,1.34,clear sky
355,Pangnirtung,CA,2021-11-26 00:50:08,66.1451,-65.7125,22.69,91,100,4.79,light snow
356,Biak,ID,2021-11-26 00:50:08,-0.9131,122.8766,82.6,72,100,0.56,overcast clouds
357,Clive,US,2021-11-26 00:46:21,41.603,-93.7241,25.68,40,1,5.01,clear sky
358,Vung Tau,VN,2021-11-26 00:50:09,10.346,107.0843,76.98,84,100,7.07,overcast clouds
359,Scarborough,GB,2021-11-26 00:49:36,54.2797,-0.4044,39.83,84,99,5.01,light rain
360,Ahipara,NZ,2021-11-26 00:40:30,-35.1667,173.1667,66.22,67,60,3.02,broken clouds
361,Cabedelo,BR,2021-11-26 00:50:10,-6.9811,-34.8339,81.27,78,6,11.92,clear sky
362,Ambon,ID,2021-11-26 00:50:10,-3.6954,128.1814,87.94,66,40,5.75,scattered clouds
363,Matongo,TZ,2021-11-26 00:51:11,-2.3833,34.0833,63.3,91,100,4.43,overcast clouds
364,Nador,MA,2021-11-26 00:51:11,35.174,-2.9287,55.47,87,0,2.3,clear sky
365,Douglas,US,2021-11-26 00:49:27,41.3,-96.167,29.14,60,1,0.0,clear sky
366,Fairbanks,US,2021-11-26 00:51:12,64.8378,-147.7164,-2.76,69,20,0.0,light snow
367,Shiyan,CN,2021-11-26 00:51:12,32.6475,110.7781,52.75,62,0,2.84,clear sky
368,Makat,KZ,2021-11-26 00:51:13,47.6469,53.3463,28.63,67,3,7.78,clear sky
369,Inirida,CO,2021-11-26 00:51:13,3.8653,-67.9239,73.44,97,96,3.13,overcast clouds
370,Curuguaty,PY,2021-11-26 00:51:14,-24.4694,-55.6945,72.68,98,100,5.64,overcast clouds
371,Marana,US,2021-11-26 00:51:14,32.4367,-111.2254,66.33,40,1,5.75,clear sky
372,Necochea,AR,2021-11-26 00:48:26,-38.5473,-58.7368,62.04,75,1,7.99,clear sky
373,Tabou,CI,2021-11-26 00:51:15,4.423,-7.3528,79.05,86,67,7.74,light rain
374,Lucapa,AO,2021-11-26 00:51:15,-8.4192,20.7447,65.43,98,100,2.24,overcast clouds
375,Rochegda,RU,2021-11-26 00:51:16,62.8,43.25,21.94,95,100,10.38,snow
376,Suez,EG,2021-11-26 00:51:16,29.9737,32.5263,63.46,79,0,7.38,clear sky
377,Dongying,CN,2021-11-26 00:51:17,37.4564,118.4856,45.14,54,0,5.14,clear sky
378,Pahrump,US,2021-11-26 00:48:58,36.2083,-115.9839,59.05,12,0,2.68,clear sky
379,Teahupoo,PF,2021-11-26 00:51:17,-17.8333,-149.2667,82.36,71,8,16.04,clear sky
380,Porto Santo,PT,2021-11-26 00:51:18,33.072,-16.3415,62.51,72,40,17.27,scattered clouds
381,Marathon,US,2021-11-26 00:51:18,44.9,-89.7668,20.44,67,1,9.22,clear sky
382,Tautira,PF,2021-11-26 00:51:19,-17.7333,-149.15,87.82,71,3,15.17,clear sky
383,Vallenar,CL,2021-11-26 00:51:19,-28.5708,-70.7581,66.79,59,1,3.29,clear sky
384,Porto Nacional,BR,2021-11-26 00:51:15,-10.7081,-48.4172,73.4,92,100,3.49,overcast clouds
385,Sitka,US,2021-11-26 00:50:23,57.0531,-135.33,37.29,87,90,4.61,moderate rain
386,Ewa Beach,US,2021-11-26 00:46:38,21.3156,-158.0072,87.75,52,75,12.66,broken clouds
387,Nuuk,GL,2021-11-26 00:51:20,64.1835,-51.7216,18.63,84,100,9.01,overcast clouds
388,Kieta,PG,2021-11-26 00:51:21,-6.2167,155.6333,86.0,66,23,5.53,few clouds
389,Kanniyakumari,IN,2021-11-26 00:51:21,8.0833,77.5667,77.36,86,100,5.7,overcast clouds
390,Ribeira Grande,PT,2021-11-26 00:51:21,38.5167,-28.7,63.27,68,17,23.91,few clouds
391,Saint-Louis,SN,2021-11-26 00:51:22,16.3333,-15.0,76.64,21,100,5.37,overcast clouds
392,Tahe,CN,2021-11-26 00:51:22,52.3333,124.7333,9.14,80,100,2.75,overcast clouds
393,Sinj,HR,2021-11-26 00:51:23,43.7036,16.6394,55.29,97,100,10.87,overcast clouds
394,Celestun,MX,2021-11-26 00:51:23,20.8667,-90.4,74.01,68,0,10.78,clear sky
395,Chokwe,MZ,2021-11-26 00:51:24,-24.5333,32.9833,67.96,76,100,4.63,overcast clouds
396,Haines Junction,CA,2021-11-26 00:51:24,60.7522,-137.5108,3.15,72,100,4.61,overcast clouds
397,Casas Grandes,MX,2021-11-26 00:51:25,30.3667,-107.95,42.44,79,87,4.61,overcast clouds
398,Smoky Lake,CA,2021-11-26 00:51:25,54.1169,-112.4686,36.36,75,100,5.75,overcast clouds
399,Blackfoot,US,2021-11-26 00:51:26,43.1905,-112.345,38.35,49,75,3.89,broken clouds
400,Brigantine,US,2021-11-26 00:51:26,39.4101,-74.3646,48.0,70,1,3.44,clear sky
401,Kousseri,CM,2021-11-26 00:51:26,12.0769,15.0306,71.56,15,100,5.75,overcast clouds
402,Yar-Sale,RU,2021-11-26 00:51:27,66.8333,70.8333,1.2,91,99,6.8,overcast clouds
403,Fushun,CN,2021-11-26 00:51:27,41.8558,123.9233,19.11,75,30,3.0,scattered clouds
404,Batagay,RU,2021-11-26 00:51:28,67.6333,134.6333,-36.29,98,58,2.93,broken clouds
405,Praia,CV,2021-11-26 00:51:28,14.9215,-23.5087,77.02,77,100,9.98,overcast clouds
406,San Francisco,US,2021-11-26 00:42:35,37.7749,-122.4194,64.35,63,75,1.01,broken clouds
407,Itaqui,BR,2021-11-26 00:51:29,-29.1253,-56.5531,70.41,75,0,9.13,clear sky
408,Pangkalanbuun,ID,2021-11-26 00:51:29,-2.6833,111.6167,80.87,82,100,2.33,overcast clouds
409,Vad,RU,2021-11-26 00:51:30,55.5301,44.2114,33.89,89,100,16.35,overcast clouds
410,Gornyak,RU,2021-11-26 00:51:30,50.9942,81.4661,13.37,92,90,9.01,overcast clouds
411,Cristalina,BR,2021-11-26 00:51:31,-16.7686,-47.6136,70.39,57,79,6.2,broken clouds
412,Lewisporte,CA,2021-11-26 00:51:31,49.2499,-55.0482,51.13,97,100,8.7,overcast clouds
413,Bayan,CN,2021-11-26 00:52:31,46.0833,127.4,12.18,95,100,5.55,overcast clouds
414,Akdepe,TM,2021-11-26 00:52:32,42.0551,59.3788,30.29,84,5,6.8,clear sky
415,Fayaoue,NC,2021-11-26 00:52:32,-20.65,166.5333,79.07,71,79,7.72,broken clouds
416,Eureka,US,2021-11-26 00:52:33,40.8021,-124.1637,57.2,76,100,0.69,overcast clouds
417,Ariquemes,BR,2021-11-26 00:52:33,-9.9133,-63.0408,74.12,97,100,1.61,overcast clouds
418,Khuzdar,PK,2021-11-26 00:52:34,27.7384,66.6434,53.67,28,0,5.91,clear sky
419,Alyangula,AU,2021-11-26 00:52:34,-13.8483,136.4192,87.67,70,75,4.61,moderate rain
420,Ipora,BR,2021-11-26 00:52:34,-16.4419,-51.1178,74.3,65,100,3.09,overcast clouds
421,Gat,IL,2021-11-26 00:52:35,31.61,34.7642,60.4,82,1,3.04,clear sky
422,Belaya Gora,RU,2021-11-26 00:52:35,68.5333,146.4167,-36.89,100,60,2.53,broken clouds
423,Pyshma,RU,2021-11-26 00:52:36,56.9523,63.2513,5.94,96,14,5.93,few clouds
424,Kuminskiy,RU,2021-11-26 00:52:36,58.6667,66.5667,8.35,94,100,7.78,overcast clouds
425,Omsukchan,RU,2021-11-26 00:52:36,62.5333,155.8,-24.61,98,26,4.36,scattered clouds
426,Eggenstein-Leopoldshafen,DE,2021-11-26 00:52:37,49.0953,8.3906,36.21,84,79,2.13,broken clouds
427,Bathsheba,BB,2021-11-26 00:52:37,13.2167,-59.5167,77.61,88,20,6.91,few clouds
428,Biltine,TD,2021-11-26 00:52:38,14.5333,20.9167,71.35,12,0,12.41,clear sky
429,Altamont,US,2021-11-26 00:51:06,42.2068,-121.7372,46.24,46,1,3.44,clear sky
430,Warmbad,NA,2021-11-26 00:52:39,-28.45,18.7333,67.01,36,0,8.12,clear sky
431,Fuente Palmera,ES,2021-11-26 00:52:39,37.7049,-5.0996,49.12,90,60,2.3,broken clouds
432,Karratha,AU,2021-11-26 00:52:39,-20.7377,116.8463,89.17,23,53,21.79,broken clouds
433,Kalianget,ID,2021-11-26 00:52:40,-7.05,113.9333,83.77,71,89,2.01,light rain
434,George Town,MY,2021-11-26 00:52:16,5.4112,100.3354,78.89,93,20,1.01,few clouds
435,Walvis Bay,NA,2021-11-26 00:52:40,-22.9575,14.5053,60.1,77,31,10.36,scattered clouds
436,Akyab,MM,2021-11-26 00:52:41,20.15,92.9,72.9,83,1,6.64,clear sky
437,Delitzsch,DE,2021-11-26 00:52:41,51.5333,12.35,38.55,87,75,5.75,broken clouds
438,Duluth,US,2021-11-26 00:48:04,46.7833,-92.1066,16.29,58,1,1.01,clear sky
439,Ugoofaaru,MV,2021-11-26 00:52:42,5.6667,73.0,81.12,76,99,10.47,overcast clouds
440,Buchanan,LR,2021-11-26 00:52:43,5.8808,-10.0467,78.69,85,14,5.53,light rain
441,Clifton,US,2021-11-26 00:50:10,40.8584,-74.1638,53.64,45,90,1.01,overcast clouds
442,Camalu,MX,2021-11-26 00:52:43,30.85,-116.0667,69.42,43,0,7.7,clear sky
443,Manggar,ID,2021-11-26 00:52:44,-2.8833,108.2667,81.97,76,94,4.0,moderate rain
444,Jumla,NP,2021-11-26 00:52:44,29.2747,82.1838,36.59,50,0,3.94,clear sky
445,Bowen,AU,2021-11-26 00:52:45,-20.0167,148.2333,86.22,70,97,9.35,overcast clouds
446,Havre-Saint-Pierre,CA,2021-11-26 00:52:45,50.2334,-63.5986,41.36,100,90,8.05,overcast clouds
447,Myitkyina,MM,2021-11-26 00:52:46,25.3833,97.4,59.27,69,0,2.44,clear sky
448,Svetlyy,RU,2021-11-26 00:52:46,54.675,20.1347,37.96,82,100,20.78,overcast clouds
449,Koungou,YT,2021-11-26 00:52:47,-12.7336,45.2042,80.31,83,0,5.75,clear sky
450,Novikovo,RU,2021-11-26 00:52:47,51.1537,37.8879,28.81,85,11,10.8,few clouds
451,Port Augusta,AU,2021-11-26 00:52:47,-32.5,137.7667,67.71,55,79,22.77,broken clouds
452,Maniago,IT,2021-11-26 00:52:48,46.1706,12.7078,47.79,91,100,3.42,light rain
453,Rawson,AR,2021-11-26 00:50:50,-43.3002,-65.1023,59.83,65,83,9.73,broken clouds
454,Luderitz,NA,2021-11-26 00:52:48,-26.6481,15.1594,57.9,96,2,1.07,clear sky
455,Moba,CN,2021-11-26 00:52:49,33.2288,105.0179,38.12,62,100,2.91,overcast clouds
456,Huarmey,PE,2021-11-26 00:52:49,-10.0681,-78.1522,67.32,84,100,7.81,overcast clouds
457,Coahuayana,MX,2021-11-26 00:52:50,18.7333,-103.6833,74.44,85,0,1.07,clear sky
458,Goderich,CA,2021-11-26 00:50:12,43.7501,-81.7165,41.32,81,100,16.11,overcast clouds
459,Prince Rupert,CA,2021-11-26 00:52:50,54.3161,-130.3201,47.89,76,90,11.5,light rain
460,Yulara,AU,2021-11-26 00:53:51,-25.2406,130.9889,69.64,52,0,13.8,clear sky
461,Koslan,RU,2021-11-26 00:53:51,63.4564,48.8989,14.63,92,100,6.96,overcast clouds
462,Urumqi,CN,2021-11-26 00:50:08,43.801,87.6005,38.35,38,0,15.66,clear sky
463,Yarkovo,RU,2021-11-26 00:53:52,57.4028,67.0786,6.6,94,99,6.67,overcast clouds
464,Henties Bay,NA,2021-11-26 00:53:52,-22.116,14.2845,59.86,95,38,3.4,scattered clouds
465,Merauke,ID,2021-11-26 00:53:53,-8.4667,140.3333,86.11,60,96,6.69,overcast clouds
466,Islamabad,PK,2021-11-26 00:53:53,33.7104,73.1338,50.85,72,0,4.29,clear sky
467,Lodja,CD,2021-11-26 00:53:54,-3.4833,23.4333,68.58,100,100,1.63,light rain
468,Dois Vizinhos,BR,2021-11-26 00:53:54,-25.7336,-53.0572,67.53,98,100,3.76,light rain
469,Kiruna,SE,2021-11-26 00:53:55,67.8557,20.2251,4.12,85,90,0.0,light snow
470,Xining,CN,2021-11-26 00:53:55,36.6167,101.7667,28.09,38,0,1.97,clear sky
471,Taseyevo,RU,2021-11-26 00:53:56,57.2169,94.8978,20.3,93,100,10.8,overcast clouds
472,Kahului,US,2021-11-26 00:53:56,20.8947,-156.47,83.46,71,40,23.02,scattered clouds
473,Sanmenxia,CN,2021-11-26 00:53:57,34.7747,111.1814,46.78,42,6,1.9,clear sky
474,Olga,RU,2021-11-26 00:53:57,43.7444,135.2892,27.41,48,0,13.29,clear sky
475,Bairiki,KI,2021-11-26 00:53:58,1.3292,172.9752,87.8,62,20,14.97,few clouds
476,Pita,GN,2021-11-26 00:53:58,10.8333,-12.5833,73.26,39,20,4.09,few clouds
477,San Quintin,MX,2021-11-26 00:53:59,30.4833,-115.95,64.36,54,0,2.98,clear sky
478,Maceio,BR,2021-11-26 00:49:54,-9.6658,-35.7353,80.04,83,40,4.61,scattered clouds
479,Swiecie,PL,2021-11-26 00:53:59,53.4095,18.4474,38.8,86,100,12.39,overcast clouds
480,Neiafu,TO,2021-11-26 00:54:00,-18.65,-173.9833,84.88,70,75,8.05,broken clouds
481,Trofors,NO,2021-11-26 00:54:00,65.5333,13.4063,25.95,97,100,3.04,overcast clouds
482,Whitehorse,CA,2021-11-26 00:54:01,60.7161,-135.0538,13.1,85,90,5.75,light snow
483,Houffalize,BE,2021-11-26 00:54:01,50.1332,5.7889,35.82,100,95,3.85,overcast clouds
484,Demyanovo,RU,2021-11-26 00:54:02,60.3511,47.0842,23.22,95,100,11.52,light snow
485,Puerto Cabezas,NI,2021-11-26 00:54:02,14.0351,-83.3888,75.72,90,39,8.3,scattered clouds
486,Koumra,TD,2021-11-26 00:54:03,8.9126,17.5539,73.11,27,10,3.13,clear sky
487,Pangoa,PE,2021-11-26 00:54:03,-12.1167,-73.0,72.03,78,100,2.55,overcast clouds
488,Hualmay,PE,2021-11-26 00:54:04,-11.0964,-77.6139,66.11,86,100,9.01,overcast clouds
489,Puerto Colombia,CO,2021-11-26 00:54:04,10.9878,-74.9547,80.69,82,100,22.15,overcast clouds
490,Yarensk,RU,2021-11-26 00:54:05,62.1675,49.0916,14.99,93,100,6.98,light snow
491,Chipiona,ES,2021-11-26 00:54:05,36.7366,-6.437,48.67,93,20,5.75,few clouds
492,Roald,NO,2021-11-26 00:54:06,62.5833,6.1333,32.32,86,40,8.05,light snow
493,Marsh Harbour,BS,2021-11-26 00:54:06,26.5412,-77.0636,73.02,65,95,13.47,overcast clouds
494,Mitsamiouli,KM,2021-11-26 00:54:06,-11.3847,43.2844,79.57,76,88,4.88,overcast clouds
495,Marzuq,YE,2021-11-26 00:54:07,14.4,46.4667,65.52,36,93,2.15,overcast clouds
496,Thiruvananthapuram,IN,2021-11-26 00:49:40,8.4833,76.9167,75.18,100,75,8.05,heavy intensity rain
497,Iralaya,HN,2021-11-26 00:54:08,15.0,-83.2333,78.89,85,100,5.61,overcast clouds
498,Troitsko-Pechorsk,RU,2021-11-26 00:54:08,62.7084,56.1964,-1.16,99,100,2.93,overcast clouds
499,Ilhabela,BR,2021-11-26 00:54:08,-23.7781,-45.3581,72.05,93,80,10.8,broken clouds
500,Broken Hill,AU,2021-11-26 00:54:09,-31.95,141.4333,56.91,77,90,26.46,overcast clouds
501,Sapa,PH,2021-11-26 00:54:09,5.1544,120.3241,82.63,77,98,5.03,overcast clouds
502,Utica,US,2021-11-26 00:49:35,43.1009,-75.2327,42.91,87,100,3.94,light rain
503,Portland,US,2021-11-26 00:49:07,45.5234,-122.6762,54.73,72,75,1.99,broken clouds
504,Chifeng,CN,2021-11-26 00:54:10,42.2683,118.9636,27.01,56,0,5.23,clear sky
505,Winona,US,2021-11-26 00:54:10,43.9666,-91.7668,20.44,57,0,8.01,clear sky
506,Nouakchott,MR,2021-11-26 00:54:11,18.0858,-15.9785,76.93,40,100,1.28,overcast clouds
507,Holguin,CU,2021-11-26 00:54:11,20.8872,-76.2631,73.98,59,100,7.02,overcast clouds
508,Ostrovnoy,RU,2021-11-26 00:54:12,68.0531,39.5131,24.21,62,100,10.98,overcast clouds
509,Tomohon,ID,2021-11-26 00:55:12,1.3346,124.8392,72.54,88,100,1.25,light rain
510,Barcelos,PT,2021-11-26 00:55:13,41.5388,-8.6151,50.14,86,0,7.02,clear sky
511,La Ronge,CA,2021-11-26 00:55:13,55.1001,-105.2842,16.05,79,90,10.36,light snow
512,Vao,NC,2021-11-26 00:55:14,-22.6667,167.4833,75.83,86,2,16.73,clear sky
513,Shache,CN,2021-11-26 00:55:14,38.4167,77.2406,30.07,43,9,2.62,clear sky
514,Lewisville,US,2021-11-26 00:51:00,33.0462,-96.9942,54.07,44,75,3.0,broken clouds
515,Hambantota,LK,2021-11-26 00:55:15,6.1241,81.1185,77.27,87,99,8.59,overcast clouds
516,Mehamn,NO,2021-11-26 00:55:15,71.0357,27.8492,18.63,75,100,9.15,overcast clouds
517,Qena,EG,2021-11-26 00:55:16,26.1615,32.7183,59.11,36,0,4.47,clear sky
518,Jurbarkas,LT,2021-11-26 00:55:16,55.0778,22.7664,35.69,78,95,14.25,overcast clouds
519,Cosala,MX,2021-11-26 00:55:17,24.4125,-106.6908,69.82,52,100,1.05,overcast clouds
520,Tigil,RU,2021-11-26 00:55:17,57.8,158.6667,15.93,81,51,13.04,broken clouds
521,Mirnyy,RU,2021-11-26 00:55:18,62.5353,113.9611,2.62,98,100,4.05,overcast clouds
522,Obninsk,RU,2021-11-26 00:55:18,55.0969,36.6103,35.87,86,74,13.94,broken clouds
523,Juneau,US,2021-11-26 00:53:08,58.3019,-134.4197,38.21,95,90,5.75,moderate rain
