City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Tahe,CN,2021-11-23 05:48:31,52.3333,124.7333,260.82,87,100,5.77
296,Mahebourg,MU,2021-11-23 05:48:31,-20.4081,57.7,301.07,69,40,3.09
297,Breytovo,RU,2021-11-23 05:48:32,58.2993,37.8617,265.25,91,32,3.25
298,Nosy Varika,MG,2021-11-23 05:48:33,-20.5833,48.5333,301.23,58,70,3.75
299,Ayr,GB,2021-11-23 05:48:33,55.4627,-4.6339,281.21,87,75,3.09
300,Bilma,NE,2021-11-23 05:48:34,18.6853,12.9164,295.06,24,0,3.72
301,Gamba,GA,2021-11-23 05:48:34,-2.65,10.0,297.13,93,100,4.89
302,Kucevo,RS,2021-11-23 05:48:35,44.4775,21.67,278.66,96,100,2.04
303,Rocha,UY,2021-11-23 05:47:26,-34.4833,-54.3333,288.04,68,29,6.34
304,Bilibino,RU,2021-11-23 05:48:35,68.0546,166.4372,243.18,88,4,1.6
305,Santa Cruz,BO,2021-11-23 05:45:03,-17.8,-63.1667,297.85,94,75,1.54
306,Khandyga,RU,2021-11-23 05:48:36,62.6667,135.6,246.12,92,100,1.1
307,Deputatskiy,RU,2021-11-23 05:48:36,69.3,139.9,239.91,98,83,2.27
308,Akyab,MM,2021-11-23 05:45:57,20.15,92.9,302.26,54,20,0.69
309,Tukrah,LY,2021-11-23 05:48:37,32.5341,20.5791,291.74,54,100,9.72
310,Hoquiam,US,2021-11-23 05:48:38,46.9809,-123.8893,282.55,95,90,2.57
311,Creel,MX,2021-11-23 05:48:38,27.75,-107.6333,280.26,69,100,1.96
312,Khani,GE,2021-11-23 05:48:39,41.9563,42.9566,274.91,52,6,1.42
313,Banyo,CM,2021-11-23 05:49:39,6.75,11.8167,293.57,59,37,1.06
314,Bodden Town,KY,2021-11-23 05:49:40,19.2833,-81.25,298.67,88,6,2.16
315,Lindas,NO,2021-11-23 05:49:40,60.7381,5.16,280.25,84,100,3.38
316,Puerto Madryn,AR,2021-11-23 05:49:41,-42.7692,-65.0385,283.9,64,78,8.15
317,Lokoja,NG,2021-11-23 05:49:41,7.8024,6.743,298.31,77,98,0.74
318,Talnakh,RU,2021-11-23 05:49:41,69.4865,88.3972,259.92,92,100,3.47
319,Nelson Bay,AU,2021-11-23 05:49:42,-32.7167,152.15,296.9,83,74,0.89
320,Mahon,ES,2021-11-23 05:46:03,39.8885,4.2658,284.46,93,20,3.6
321,Pozo Colorado,PY,2021-11-23 05:49:43,-23.4923,-58.7972,299.75,50,100,2.87
322,Saint-Medard-En-Jalles,FR,2021-11-23 05:49:43,44.8969,-0.7214,278.85,89,0,3.6
323,Visnes,NO,2021-11-23 05:49:44,59.3556,5.2242,281.25,81,40,5.14
324,Caravelas,BR,2021-11-23 05:49:45,-17.7125,-39.2481,294.28,88,100,1.65
325,Bose,IT,2021-11-23 05:49:45,45.4612,8.0137,282.15,93,100,2.32
326,Ust-Maya,RU,2021-11-23 05:49:46,60.4167,134.5333,248.62,89,100,1.53
327,Salalah,OM,2021-11-23 05:49:46,17.0151,54.0924,303.2,15,0,6.17
328,Puebloviejo,CO,2021-11-23 05:49:47,10.9938,-74.2844,300.26,78,75,1.03
329,Vestmannaeyjar,IS,2021-11-23 05:49:47,63.4427,-20.2734,279.32,78,100,5.99
330,Kattivakkam,IN,2021-11-23 05:49:48,13.2167,80.3167,304.2,80,100,4.48
331,Zahirabad,IN,2021-11-23 05:49:49,17.6833,77.6167,301.34,58,75,2.48
332,Matamoros,MX,2021-11-23 05:48:26,25.5333,-103.25,286.48,56,69,0.82
333,Shakawe,BW,2021-11-23 05:49:49,-18.3667,21.85,297.55,51,89,3.61
334,Karasjok,NO,2021-11-23 05:49:50,69.4719,25.5112,262.21,95,100,2.62
335,Bjornevatn,NO,2021-11-23 05:49:50,69.6672,29.9847,265.94,85,0,3.6
336,Touros,BR,2021-11-23 05:48:31,-5.1989,-35.4608,299.65,83,91,5.27
337,Ahipara,NZ,2021-11-23 05:49:51,-35.1667,173.1667,291.02,71,34,4.42
338,Pacific Grove,US,2021-11-23 05:47:16,36.6177,-121.9166,288.43,42,1,1.34
339,Sao Desiderio,BR,2021-11-23 05:49:52,-12.3633,-44.9733,295.3,91,90,1.09
340,Kabalo,CD,2021-11-23 05:49:52,-6.05,26.9167,296.55,89,99,0.5
341,Gweta,BW,2021-11-23 05:49:53,-20.1833,25.2333,296.9,62,100,3.48
342,Mecca,SA,2021-11-23 05:47:24,21.4267,39.8261,297.92,36,16,1.9
343,Kiruna,SE,2021-11-23 05:49:54,67.8557,20.2251,261.66,85,0,3.09
344,Lebu,CL,2021-11-23 05:46:00,-37.6167,-73.65,284.66,91,0,8.43
345,Port Hedland,AU,2021-11-23 05:49:54,-20.3167,118.5667,306.18,46,85,7.2
346,Honningsvag,NO,2021-11-23 05:49:55,70.9821,25.9704,270.01,63,20,7.2
347,Boli,CN,2021-11-23 05:49:55,45.7667,130.5167,263.18,79,100,9.85
348,Kalamnuri,IN,2021-11-23 05:49:56,19.6667,77.3333,301.8,59,69,2.69
349,Huarmey,PE,2021-11-23 05:49:56,-10.0681,-78.1522,291.63,85,97,2.84
350,Vasto,IT,2021-11-23 05:49:57,42.1243,14.7059,285.62,80,100,2.14
351,Harrisonburg,US,2021-11-23 05:48:00,38.4496,-78.8689,273.64,64,40,0.0
352,Araouane,ML,2021-11-23 05:49:57,18.9048,-3.5265,296.74,31,95,3.39
353,Paamiut,GL,2021-11-23 05:49:58,61.994,-49.6678,262.13,75,1,4.05
354,Okakarara,NA,2021-11-23 05:49:58,-20.5833,17.4333,292.35,17,2,2.75
355,Dundalk,US,2021-11-23 05:49:59,39.2507,-76.5205,276.23,59,1,0.45
356,Mosquera,CO,2021-11-23 05:49:59,4.7059,-74.2302,283.89,91,100,1.51
357,Mogok,MM,2021-11-23 05:50:00,22.9167,96.5,294.89,67,26,1.33
358,Shenjiamen,CN,2021-11-23 05:50:00,29.9576,122.298,281.94,50,24,8.11
359,Ongandjera,NA,2021-11-23 05:51:01,-17.8833,15.0667,294.88,20,5,2.69
360,Petropavlovsk-Kamchatskiy,RU,2021-11-23 05:51:01,53.0452,158.6483,271.48,69,0,2.0
361,Comodoro Rivadavia,AR,2021-11-23 05:51:02,-45.8667,-67.5,286.07,38,0,3.6
362,Tuatapere,NZ,2021-11-23 05:51:02,-46.1333,167.6833,286.72,72,31,3.63
363,Tarata,BO,2021-11-23 05:51:03,-17.6167,-66.0167,291.83,66,98,2.16
364,Bac Lieu,VN,2021-11-23 05:51:03,9.285,105.7244,303.03,68,68,6.61
365,Poum,NC,2021-11-23 05:51:04,-20.2333,164.0167,298.76,77,80,2.2
366,Narsaq,GL,2021-11-23 05:51:05,60.9167,-46.05,259.49,71,2,3.0
367,Entre Rios,BR,2021-11-23 05:51:05,-11.9419,-38.0844,294.32,97,62,1.1
368,San Quintin,MX,2021-11-23 05:51:06,30.4833,-115.95,291.51,68,93,1.74
369,Quang Ngai,VN,2021-11-23 05:51:06,15.1167,108.8,297.87,87,96,4.63
370,Dwarka,IN,2021-11-23 05:51:07,22.2394,68.9678,302.01,39,25,3.04
371,Kapoeta,SS,2021-11-23 05:51:07,4.7717,33.5903,303.08,35,100,3.88
372,Bonavista,CA,2021-11-23 05:51:08,48.6499,-53.1147,276.55,74,93,8.92
373,Fortuna,US,2021-11-23 05:51:08,40.5982,-124.1573,282.55,94,90,2.68
374,Sao Felix Do Xingu,BR,2021-11-23 05:51:09,-6.6447,-51.995,294.67,98,93,0.52
375,Loiza,PR,2021-11-23 05:51:09,18.4313,-65.8802,299.15,85,20,1.54
376,Komsomolskiy,UZ,2021-11-23 05:51:10,40.4272,71.7189,282.55,40,14,1.03
377,Yulara,AU,2021-11-23 05:51:10,-25.2406,130.9889,303.06,45,40,5.66
378,Myanaung,MM,2021-11-23 05:51:11,18.2833,95.3167,304.39,52,4,1.38
379,Natal,BR,2021-11-23 05:51:11,-5.795,-35.2094,299.51,89,40,3.6
380,Chisinau,MD,2021-11-23 05:51:12,47.0056,28.8575,279.78,98,75,3.13
381,Basco,PH,2021-11-23 05:51:13,20.4487,121.9702,297.82,80,94,12.94
382,High Level,CA,2021-11-23 05:51:13,58.5169,-117.136,260.21,85,90,4.63
383,Paragominas,BR,2021-11-23 05:51:14,-2.9667,-47.4833,295.41,91,99,0.78
384,Cosenza,IT,2021-11-23 05:51:14,39.31,16.2502,282.18,73,53,1.7
385,Impfondo,CG,2021-11-23 05:51:15,1.6381,18.0667,297.58,75,76,0.85
386,Thongwa,MM,2021-11-23 05:51:15,16.7619,96.5278,307.24,52,17,2.37
387,Santa Rosa,PH,2021-11-23 05:51:16,14.3122,121.1114,305.43,64,49,6.39
388,Vila Velha,BR,2021-11-23 05:51:16,-20.3297,-40.2925,294.12,88,75,1.03
389,Hami,CN,2021-11-23 05:51:17,42.8,93.45,272.95,44,62,0.61
390,Vanimo,PG,2021-11-23 05:51:17,-2.6741,141.3028,301.81,77,35,2.95
391,Loralai,PK,2021-11-23 05:51:15,30.3705,68.598,292.32,16,0,1.88
392,Ulundi,ZA,2021-11-23 05:51:18,-28.3352,31.4162,292.85,84,100,1.79
393,Santander Jimenez,MX,2021-11-23 05:51:19,24.2167,-98.4667,288.83,59,85,2.04
394,Mnogovershinnyy,RU,2021-11-23 05:51:19,53.9353,139.9242,271.16,95,100,12.87
395,Pevek,RU,2021-11-23 05:51:20,69.7008,170.3133,245.25,96,25,1.25
396,Vao,NC,2021-11-23 05:51:20,-22.6667,167.4833,296.96,80,100,4.99
397,Makokou,GA,2021-11-23 05:51:21,0.5738,12.8642,294.18,97,94,0.42
398,Bandarbeyla,SO,2021-11-23 05:51:21,9.4942,50.8122,301.09,55,84,6.47
399,Nemuro,JP,2021-11-23 05:51:22,43.3236,145.575,281.39,55,10,8.23
400,Taybad,IR,2021-11-23 05:51:22,34.74,60.7756,293.6,24,99,4.07
401,Marzuq,YE,2021-11-23 05:51:22,14.4,46.4667,295.46,32,71,2.4
402,Kaeo,NZ,2021-11-23 05:52:23,-35.1,173.7833,294.44,80,81,2.34
403,Vila Franca Do Campo,PT,2021-11-23 05:52:24,37.7167,-25.4333,293.26,88,80,6.38
404,Axim,GH,2021-11-23 05:52:24,4.8699,-2.2405,298.51,85,22,0.76
405,Dongsheng,CN,2021-11-23 05:52:24,39.8161,109.9776,274.2,23,0,8.62
406,Djambala,CG,2021-11-23 05:52:25,-2.5447,14.7533,293.15,93,100,1.7
407,North Bend,US,2021-11-23 05:52:25,43.4065,-124.2243,284.1,90,90,2.57
408,Galveston,US,2021-11-23 05:52:26,29.3669,-94.9669,289.79,70,26,4.06
409,Atar,MR,2021-11-23 05:52:26,20.5169,-13.0499,297.17,45,100,3.58
410,Sembakung,ID,2021-11-23 05:52:26,3.8167,117.25,302.11,64,86,1.49
411,Ashqelon,IL,2021-11-23 05:52:27,31.6693,34.5715,291.15,56,0,2.55
412,Naze,JP,2021-11-23 05:52:27,28.3667,129.4833,289.66,63,91,6.7
413,Lukulu,ZM,2021-11-23 05:52:28,-14.3707,23.242,295.04,69,100,2.34
414,Kudahuvadhoo,MV,2021-11-23 05:52:28,2.6708,72.8944,300.89,74,100,8.49
415,Balancan,MX,2021-11-23 05:52:29,17.8,-91.5333,293.99,95,88,2.46
416,Katangli,RU,2021-11-23 05:52:29,51.7102,143.2326,273.53,98,100,16.71
417,Sokoni,TZ,2021-11-23 05:52:29,-6.4333,39.55,300.82,64,61,1.1
418,Mwinilunga,ZM,2021-11-23 05:52:30,-11.7358,24.4293,292.58,88,96,0.79
419,Mala,PE,2021-11-23 05:52:30,-12.6581,-76.6308,291.4,88,100,1.75
420,Northam,GB,2021-11-23 05:52:31,51.0333,-4.2167,277.76,77,17,2.1
421,Koslan,RU,2021-11-23 05:52:31,63.4564,48.8989,266.32,96,100,2.07
422,Kijang,KR,2021-11-23 05:52:32,35.2442,129.2139,283.0,43,34,6.92
423,Broome,US,2021-11-23 05:52:32,42.2506,-75.833,271.76,70,1,0.45
424,Ostersund,SE,2021-11-23 05:52:33,63.1792,14.6357,274.4,93,75,3.09
425,Piranshahr,IR,2021-11-23 05:52:33,36.701,45.1413,281.24,63,5,1.28
426,Lompoc,US,2021-11-23 05:52:34,34.6391,-120.4579,294.33,51,1,2.06
427,Ugoofaaru,MV,2021-11-23 05:52:35,5.6667,73.0,300.67,76,93,6.06
428,Ahuimanu,US,2021-11-23 05:52:35,21.4447,-157.8378,298.99,75,90,5.66
429,Igarka,RU,2021-11-23 05:52:35,67.4667,86.5833,261.8,93,100,9.65
430,Sivaki,RU,2021-11-23 05:52:36,52.6333,126.75,265.48,82,100,7.93
431,Kavieng,PG,2021-11-23 05:52:36,-2.5744,150.7967,301.8,77,32,6.56
432,Hervey Bay,AU,2021-11-23 05:52:37,-25.2986,152.8535,300.39,70,55,5.15
433,Howard Springs,AU,2021-11-23 05:52:37,-12.497,131.047,308.7,64,99,4.56
434,Isangel,VU,2021-11-23 05:52:38,-19.55,169.2667,302.21,84,75,3.09
435,Ashcroft,CA,2021-11-23 05:52:38,50.7165,-121.2859,280.34,97,100,1.21
436,Katsuura,JP,2021-11-23 05:52:39,35.1333,140.3,289.17,70,85,4.18
437,Kharp,RU,2021-11-23 05:52:39,66.8014,65.8081,259.24,90,100,4.67
438,Alta Floresta,BR,2021-11-23 05:50:09,-9.8756,-56.0861,294.38,98,99,1.26
439,Ormara,PK,2021-11-23 05:52:40,25.2088,64.6357,298.99,20,20,0.55
440,Bang Saphan,TH,2021-11-23 05:52:40,11.2126,99.5117,298.12,95,100,1.28
441,Christchurch,NZ,2021-11-23 05:49:46,-43.5333,172.6333,288.66,71,90,1.79
442,Nan,TH,2021-11-23 05:52:41,18.8333,100.6667,303.16,55,20,2.06
443,Riyadh,SA,2021-11-23 05:49:42,24.6877,46.7219,291.23,53,3,5.42
444,Langxiang,CN,2021-11-23 05:52:42,46.95,128.8833,262.12,85,100,6.6
445,Trapani,IT,2021-11-23 05:52:42,37.8333,12.6667,289.0,88,20,4.12
446,Hit,IQ,2021-11-23 05:52:42,33.6416,42.8251,291.1,50,3,3.29
447,Pokhara,NP,2021-11-23 05:52:43,28.2333,83.9833,292.66,69,16,2.39
448,Kulunda,RU,2021-11-23 05:52:43,52.566,78.9385,275.38,87,100,11.65
449,Evensk,RU,2021-11-23 05:53:44,61.95,159.2333,262.14,79,97,4.92
450,Leshukonskoye,RU,2021-11-23 05:53:45,64.8989,45.7622,266.5,90,100,3.75
451,Ixtapa,MX,2021-11-23 05:53:46,20.7,-105.2,296.61,88,1,6.17
452,Mercedes,AR,2021-11-23 05:53:46,-34.6515,-59.4307,289.73,52,72,3.86
453,Stepnyak,KZ,2021-11-23 05:53:47,52.8339,70.7803,270.62,82,80,9.39
454,Adrar,MR,2021-11-23 05:53:47,20.5022,-10.0711,295.33,45,100,4.23
455,Sao Jose Da Coroa Grande,BR,2021-11-23 05:53:48,-8.8978,-35.1478,298.01,81,73,1.91
456,Iquitos,PE,2021-11-23 05:53:48,-3.7481,-73.2472,298.17,94,75,0.0
457,Darovskoy,RU,2021-11-23 05:53:49,58.77,47.9564,265.72,89,100,5.02
458,Luganville,VU,2021-11-23 05:53:49,-15.5333,167.1667,301.51,78,97,3.81
459,Husavik,IS,2021-11-23 05:53:50,66.0449,-17.3389,277.1,93,41,5.83
460,Eldoret,KE,2021-11-23 05:53:50,0.5204,35.2699,292.94,43,82,5.86
461,Abilene,US,2021-11-23 05:50:34,32.4487,-99.7331,283.91,48,1,3.6
462,Denpasar,ID,2021-11-23 05:52:00,-8.65,115.2167,303.96,74,75,3.6
463,Mustafabad,PK,2021-11-23 05:53:51,30.8922,73.4989,299.68,10,0,1.45
464,Belmonte,BR,2021-11-23 05:53:51,-15.8631,-38.8828,294.43,93,100,4.69
465,Mogadishu,SO,2021-11-23 05:50:30,2.0371,45.3438,301.13,69,58,4.27
466,Kahului,US,2021-11-23 05:51:19,20.8947,-156.47,298.62,79,75,5.14
467,Loding,NO,2021-11-23 05:53:52,67.3,14.75,275.73,93,75,3.58
468,Antofagasta,CL,2021-11-23 05:53:53,-23.65,-70.4,289.75,80,62,0.81
469,Constanza,DE,2021-11-23 05:53:53,47.6603,9.1758,278.44,85,99,1.34
470,Karratha,AU,2021-11-23 05:53:54,-20.7377,116.8463,304.8,47,73,7.31
471,Hailey,US,2021-11-23 05:53:54,43.5196,-114.3153,271.07,69,1,4.12
472,Yuncheng,CN,2021-11-23 05:53:55,35.0231,110.9928,282.67,27,0,3.05
473,Paysandu,UY,2021-11-23 05:52:26,-32.3214,-58.0756,291.82,59,0,7.27
474,Hambantota,LK,2021-11-23 05:53:55,6.1241,81.1185,304.34,70,20,3.6
475,West Wendover,US,2021-11-23 05:50:38,40.7391,-114.0733,268.71,80,1,0.0
476,Montepuez,MZ,2021-11-23 05:53:56,-13.1256,38.9997,302.54,42,80,2.29
477,Novikovo,RU,2021-11-23 05:53:56,51.1537,37.8879,271.66,70,100,2.25
478,Biak,ID,2021-11-23 05:53:57,-0.9131,122.8766,302.04,71,79,0.57
479,Rapid Valley,US,2021-11-23 05:53:57,44.0625,-103.1463,287.62,42,1,1.34
480,Lopez,PH,2021-11-23 05:53:58,13.8844,122.2642,302.48,74,35,4.19
481,Tiznit,MA,2021-11-23 05:53:58,29.5833,-9.5,286.46,65,37,0.64
482,Tucumcari,US,2021-11-23 05:53:59,35.1717,-103.725,279.42,44,1,3.47
483,Edd,ER,2021-11-23 05:53:59,13.9297,41.6925,300.53,67,14,0.64
484,Zalantun,CN,2021-11-23 05:54:00,48.0,122.7167,264.8,55,98,10.56
485,Canon City,US,2021-11-23 05:54:00,38.441,-105.2424,286.17,26,1,2.68
486,Santa Maria,BR,2021-11-23 05:54:01,-29.6842,-53.8069,295.42,59,1,2.54
487,Maningrida,AU,2021-11-23 05:54:01,-12.0667,134.2667,305.73,50,96,5.74
488,Biltine,TD,2021-11-23 05:54:01,14.5333,20.9167,296.23,25,89,6.97
489,Senanga,ZM,2021-11-23 05:54:02,-16.1167,23.2667,295.32,72,99,2.7
490,Kudat,MY,2021-11-23 05:54:03,6.8837,116.8477,301.11,83,20,1.54
491,Aasiaat,GL,2021-11-23 05:54:03,68.7098,-52.8699,259.34,97,74,3.49
492,Beira,MZ,2021-11-23 05:54:04,-19.8436,34.8389,299.2,83,90,2.24
493,Sao Filipe,CV,2021-11-23 05:54:04,14.8961,-24.4956,299.91,62,3,3.62
494,Malindi,KE,2021-11-23 05:55:04,-3.2175,40.1191,301.95,66,100,2.83
495,Gap,FR,2021-11-23 05:55:05,44.6667,6.0,268.74,74,58,1.79
496,Tirana,AL,2021-11-23 05:55:06,41.3275,19.8189,282.64,100,40,1.54
497,Rawlins,US,2021-11-23 05:55:07,41.7911,-107.2387,280.27,28,6,5.87
498,Perth,AU,2021-11-23 05:53:08,-31.9333,115.8333,299.34,49,0,4.63
499,Pyapon,MM,2021-11-23 05:55:07,16.2833,95.6833,304.85,55,25,1.83
500,Soto La Marina,MX,2021-11-23 05:55:08,23.7667,-98.2167,290.25,81,66,2.13
501,Staunton,US,2021-11-23 05:53:25,38.1496,-79.0717,273.48,56,1,2.06
502,Tual,ID,2021-11-23 05:55:08,-5.6667,132.75,302.06,74,64,3.11
503,Koumac,NC,2021-11-23 05:55:09,-20.5667,164.2833,299.95,73,88,3.04
504,Half Moon Bay,US,2021-11-23 05:50:59,37.4636,-122.4286,288.7,72,1,0.0
505,Knysna,ZA,2021-11-23 05:55:09,-34.0363,23.0471,290.36,77,95,2.36
506,Camocim,BR,2021-11-23 05:55:10,-2.9022,-40.8411,299.21,83,97,4.24
507,Xichang,CN,2021-11-23 05:55:10,27.8964,102.2634,282.02,81,98,0.69
508,Seymchan,RU,2021-11-23 05:55:11,62.8833,152.4333,239.99,100,82,0.45
509,Mahad,IN,2021-11-23 05:55:11,18.0833,73.4167,305.45,60,38,1.02
510,Massakory,TD,2021-11-23 05:55:12,12.996,15.7293,298.14,20,26,3.99
511,Te Anau,NZ,2021-11-23 05:55:12,-45.4167,167.7167,288.92,63,15,1.66
512,Guayaramerin,BO,2021-11-23 05:55:12,-10.8368,-65.3614,296.05,98,100,1.19
513,Muros,ES,2021-11-23 05:55:13,42.7762,-9.0603,284.87,77,58,8.5
514,Ossora,RU,2021-11-23 05:55:13,59.2353,163.0719,270.61,96,100,5.14
515,Thinadhoo,MV,2021-11-23 05:55:14,0.5333,72.9333,301.13,77,100,8.67
516,Atakpame,TG,2021-11-23 05:55:14,7.5333,1.1333,296.13,84,21,0.11
517,Ust-Uda,RU,2021-11-23 05:55:15,54.1742,103.0304,267.89,81,100,1.56
518,Cassilandia,BR,2021-11-23 05:55:15,-19.1133,-51.7342,296.27,82,66,1.23
519,Marawi,PH,2021-11-23 05:55:16,7.9986,124.2928,297.95,74,100,2.83
520,Genhe,CN,2021-11-23 05:55:16,50.7833,121.5167,260.76,48,97,4.47
521,Pesochnoye,RU,2021-11-23 05:55:17,58.006,39.1772,264.48,92,59,2.67
522,Saint-Louis,SN,2021-11-23 05:55:18,16.3333,-15.0,299.43,23,84,4.07
523,Ibajay,PH,2021-11-23 05:55:18,11.8199,122.162,301.53,80,14,4.61
524,Vazante,BR,2021-11-23 05:55:19,-17.9869,-46.9078,293.67,93,100,0.38
525,Zhezkazgan,KZ,2021-11-23 05:55:19,47.8043,67.7144,275.16,95,100,8.29
526,Maumere,ID,2021-11-23 05:55:20,-8.6199,122.2111,303.07,69,49,1.06
527,Masvingo,ZW,2021-11-23 05:55:20,-20.0637,30.8277,293.54,85,100,2.15
528,Road Town,VG,2021-11-23 05:55:21,18.4167,-64.6167,298.71,71,23,4.64
529,Lakes Entrance,AU,2021-11-23 05:55:22,-37.8811,147.981,297.91,62,100,2.96
530,Belaya Gora,RU,2021-11-23 05:55:22,68.5333,146.4167,242.95,100,98,2.02
531,Bumba,CD,2021-11-23 05:55:22,2.1833,22.4667,297.59,77,60,0.26
532,Poitiers,FR,2021-11-23 05:55:23,46.5833,0.3333,275.36,65,40,5.14
533,Kloulklubed,PW,2021-11-23 05:55:23,7.0419,134.2556,301.75,76,77,7.16
534,Lashio,MM,2021-11-23 05:55:24,22.9333,97.75,294.99,85,79,0.99
535,Emba,KZ,2021-11-23 05:55:24,48.8264,58.1442,273.79,96,100,3.47
536,Kabale,UG,2021-11-23 05:51:29,-1.2486,29.9899,293.02,63,100,1.38
537,Pauini,BR,2021-11-23 05:55:25,-7.7136,-66.9764,295.38,99,100,0.72
538,Uglekamensk,RU,2021-11-23 05:55:26,43.2172,133.2303,267.21,54,97,6.05
539,Sambava,MG,2021-11-23 05:55:26,-14.2667,50.1667,300.51,63,87,2.99
540,Zemio,CF,2021-11-23 05:55:26,5.0314,25.1361,297.29,43,44,1.67
541,Vanavara,RU,2021-11-23 05:56:27,60.34,102.2797,265.06,93,100,2.84
542,Plettenberg Bay,ZA,2021-11-23 05:56:27,-34.0527,23.3716,289.23,76,96,2.91
543,Jumla,NP,2021-11-23 05:56:28,29.2747,82.1838,289.78,16,0,3.02
544,Scarborough,GB,2021-11-23 05:52:02,54.2797,-0.4044,278.65,88,51,2.33
545,Yeppoon,AU,2021-11-23 05:56:29,-23.1333,150.7333,300.03,71,41,5.13
546,Laguna,US,2021-11-23 05:56:30,38.421,-121.4238,287.05,92,1,0.0
547,Bhawanipatna,IN,2021-11-23 05:56:30,19.9,83.1667,302.71,60,8,1.86
548,Ilebo,CD,2021-11-23 05:56:30,-4.3167,20.5833,295.41,97,100,0.8
549,Sibenik,HR,2021-11-23 05:56:31,43.7272,15.9058,285.96,56,100,3.13
550,Sioux Lookout,CA,2021-11-23 05:53:27,50.1001,-91.917,261.19,92,20,1.03
551,Muromtsevo,RU,2021-11-23 05:56:32,56.3724,75.2418,271.17,94,100,5.4
552,Erzin,TR,2021-11-23 05:56:32,36.9559,36.2,284.44,64,5,0.36
553,Dalby,AU,2021-11-23 05:56:33,-27.1833,151.2667,298.14,66,80,0.89
554,Bayonne,FR,2021-11-23 05:56:33,43.3333,-1.4167,282.12,93,0,1.54
555,Miandoab,IR,2021-11-23 05:56:34,36.9694,46.1027,280.36,70,0,1.9
556,Arman,RU,2021-11-23 05:56:34,59.7,150.1667,258.16,80,7,6.11
557,Bay Roberts,CA,2021-11-23 05:56:35,47.5999,-53.2648,276.67,85,97,1.79
558,Zaraza,VE,2021-11-23 05:56:35,9.3503,-65.3245,295.62,93,45,1.61
559,Canchungo,GW,2021-11-23 05:56:36,12.0672,-16.0333,297.16,91,41,0.14
560,Zaigrayevo,RU,2021-11-23 05:56:37,51.8336,108.2703,257.74,60,39,1.29
561,Xalpatlahuac,MX,2021-11-23 05:56:37,17.4667,-98.6167,287.83,78,31,0.18
562,Bentong,MY,2021-11-23 05:56:38,3.5181,101.9079,302.62,82,100,0.59
563,Nishihara,JP,2021-11-23 05:56:38,26.1842,127.7558,293.75,52,40,9.26
564,Key West,US,2021-11-23 05:56:39,24.5557,-81.7826,296.48,66,0,9.61
565,Morgan City,US,2021-11-23 05:56:39,29.6994,-91.2068,284.82,73,0,3.0
566,Dhidhdhoo,MV,2021-11-23 05:56:39,6.8833,73.1,300.57,74,82,5.44
567,Camopi,GF,2021-11-23 05:56:40,3.1655,-52.3158,294.8,99,43,0.6
568,Brae,GB,2021-11-23 05:56:40,60.3964,-1.353,282.1,78,99,10.14
569,Fayaoue,NC,2021-11-23 05:56:41,-20.65,166.5333,300.04,70,100,2.81
570,Verkhnevilyuysk,RU,2021-11-23 05:56:41,63.4453,120.3167,243.1,99,44,1.15
571,Mineros,BO,2021-11-23 05:56:42,-17.1167,-63.2333,298.92,79,100,1.47
572,Jalu,LY,2021-11-23 05:56:42,29.0331,21.5482,289.32,48,91,4.36
573,Vestmanna,FO,2021-11-23 05:56:43,62.1564,-7.1664,280.66,87,90,11.32
574,Poso,ID,2021-11-23 05:56:43,-1.3959,120.7524,303.77,64,35,2.09
575,Makat,KZ,2021-11-23 05:56:43,47.6469,53.3463,279.75,93,100,1.72
576,Aksakovo,BG,2021-11-23 05:56:44,43.25,27.8167,281.97,100,100,1.03
577,El Vigia,VE,2021-11-23 05:56:44,8.6219,-71.6506,296.7,93,100,0.95
578,Libreville,GA,2021-11-23 05:56:45,0.3925,9.4537,296.16,94,20,1.03
579,Phangnga,TH,2021-11-23 05:56:45,8.4509,98.5298,302.54,77,69,1.36
580,Itarema,BR,2021-11-23 05:56:46,-2.9248,-39.9167,300.29,73,96,6.9
581,Nangomba,TZ,2021-11-23 05:56:46,-10.9,38.5,302.64,41,47,2.97
582,Lira,UG,2021-11-23 05:56:46,2.235,32.9097,297.52,48,98,1.58
583,Aksarka,RU,2021-11-23 05:56:47,66.5606,67.7975,263.34,95,100,4.99
584,Kalat,PK,2021-11-23 05:56:47,29.0225,66.5916,288.04,23,0,2.94
585,Gebze,TR,2021-11-23 05:56:48,40.8028,29.4307,288.26,71,0,1.54
586,Kenai,US,2021-11-23 05:57:48,60.5544,-151.2583,260.45,86,90,0.0
587,Parabel,RU,2021-11-23 05:57:49,58.6978,81.4825,270.52,92,98,4.27
588,Samana,DO,2021-11-23 05:57:49,19.2056,-69.3369,296.65,90,17,1.81
589,Astana,KZ,2021-11-23 05:57:50,51.1801,71.446,273.12,80,40,9.0
590,Pisco,PE,2021-11-23 05:57:50,-13.7,-76.2167,292.6,82,90,3.6
591,Lasa,IT,2021-11-23 05:57:51,46.6166,10.7002,276.68,87,64,1.08
592,Mahibadhoo,MV,2021-11-23 05:57:51,3.7833,72.9667,300.72,75,93,7.62
593,Monteagudo,BO,2021-11-23 05:57:51,-19.8167,-63.9833,292.53,88,100,0.62
